2045,2013/03/11,15852,180.19,14.87,195.06
2046,2013/03/31,2443,179.47,14.81,194.28
2047,2013/03/12,6727,384.11,31.69,415.80
2048,2013/03/23,9477,227.71,18.79,246.50
2049,2013/03/19,19126,244.91,20.21,265.12
2050,2013/03/18,18076,68.70,5.67,74.37
2051,2013/03/01,11683,21.11,1.74,22.85
2052,2013/03/18,11991,82.96,6.84,89.80
2053,2013/03/14,11557,125.08,10.32,135.40
2054,2013/03/21,4929,273.01,22.52,295.53
2055,2013/03/12,5406,177.14,14.61,191.75
2056,2013/03/04,2908,328.70,27.12,355.82
2057,2013/03/04,17435,204.30,16.85,221.15
2058,2013/03/29,9682,105.34,8.69,114.03
2059,2013/03/17,2771,214.89,17.73,232.62
2060,2013/03/03,19724,118.85,9.81,128.66
2061,2013/03/10,3307,391.38,32.29,423.67
2062,2013/03/05,2237,187.52,15.47,202.99
2063,2013/03/15,14362,263.53,21.74,285.27
2064,2013/03/26,16701,274.09,22.61,296.70
2065,2013/03/18,18485,9.34,0.77,10.11
2066,2013/03/26,10514,127.77,10.54,138.31
2067,2013/03/07,1693,245.19,20.23,265.42
2068,2013/03/22,826,156.69,12.93,169.62
2069,2013/03/19,4483,154.22,12.72,166.94
2070,2013/03/17,10416,227.22,18.75,245.97
2071,2013/03/27,15996,313.13,25.83,338.96
2072,2013/03/17,7985,146.76,12.11,158.87
2073,2013/03/07,18536,225.50,18.60,244.10
2074,2013/03/29,8898,189.27,15.61,204.88
2075,2013/03/10,2057,95.31,7.86,103.17
2076,2013/03/14,16710,69.46,5.73,75.19
2077,2013/03/05,195,27.92,2.30,30.22
2078,2013/03/01,14335,82.10,6.77,88.87
2079,2013/03/30,4556,364.65,30.08,394.73
2080,2013/03/27,2196,363.26,29.97,393.23
2081,2013/03/23,1340,266.08,21.95,288.03
2082,2013/03/27,9122,8.86,0.73,9.59
2083,2013/03/08,13763,314.05,25.91,339.96
2084,2013/03/08,13790,320.71,26.46,347.17
2085,2013/03/19,5055,315.18,26.00,341.18
2086,2013/03/29,9195,62.86,5.19,68.05
2087,2013/03/29,16686,344.60,28.43,373.03
2088,2013/03/04,6277,211.38,17.44,228.82
2089,2013/03/14,13910,276.69,22.83,299.52
2090,2013/03/12,10124,170.06,14.03,184.09
2091,2013/03/05,380,215.63,17.79,233.42
2092,2013/03/12,12806,214.24,17.67,231.91
2093,2013/03/09,8007,98.86,8.16,107.02
2094,2013/03/17,16039,312.45,25.78,338.23
2095,2013/03/04,2954,46.72,3.85,50.57
2096,2013/03/13,196,146.45,12.08,158.53
2097,2013/03/01,18971,157.15,12.96,170.11
2098,2013/03/28,13031,169.60,13.99,183.59
2099,2013/03/21,8347,53.12,4.38,57.50
2100,2013/03/01,8024,387.43,31.96,419.39
2101,2013/03/09,17864,328.35,27.09,355.44
2102,2013/03/05,5353,15.16,1.25,16.41
2103,2013/03/15,11232,119.74,9.88,129.62
2104,2013/03/25,18278,219.66,18.12,237.78
2105,2013/03/16,3352,37.77,3.12,40.89
2106,2013/03/18,3682,326.76,26.96,353.72
2107,2013/03/09,19171,120.44,9.94,130.38
2108,2013/03/30,3484,216.60,17.87,234.47
2109,2013/03/16,11012,61.23,5.05,66.28
2110,2013/03/04,17139,63.59,5.25,68.84
2111,2013/03/10,19486,32.32,2.67,34.99
2112,2013/03/26,4414,131.19,10.82,142.01
2113,2013/03/17,11368,59.90,4.94,64.84
2114,2013/03/22,17519,240.70,19.86,260.56
2115,2013/03/09,8968,303.22,25.02,328.24
2116,2013/03/22,19454,23.46,1.94,25.40
2117,2013/03/18,13522,15.22,1.26,16.48
2118,2013/03/18,6964,227.13,18.74,245.87
2119,2013/03/05,18794,216.82,17.89,234.71
2120,2013/03/30,17555,222.57,18.36,240.93
2121,2013/03/30,15183,204.67,16.89,221.56
2122,2013/03/02,2548,299.61,24.72,324.33
2123,2013/03/12,4158,7.23,0.60,7.83
2124,2013/03/15,15831,330.84,27.29,358.13
2125,2013/03/02,17872,358.74,29.60,388.34
2126,2013/03/21,7656,78.05,6.44,84.49
2127,2013/03/28,2299,110.61,9.13,119.74
2128,2013/03/17,10337,202.34,16.69,219.03
2129,2013/03/01,18030,252.02,20.79,272.81
2130,2013/03/28,10402,385.88,31.84,417.72
2131,2013/03/14,537,381.71,31.49,413.20
2132,2013/03/28,997,124.27,10.25,134.52
2133,2013/03/02,16175,122.16,10.08,132.24
2134,2013/03/04,9772,30.83,2.54,33.37
2135,2013/03/19,4413,65.57,5.41,70.98
2136,2013/03/03,18112,266.06,21.95,288.01
2137,2013/03/08,15677,195.81,16.15,211.96
2138,2013/03/24,1306,33.68,2.78,36.46
2139,2013/03/19,213,232.56,19.19,251.75
2140,2013/03/05,17942,283.61,23.40,307.01
2141,2013/03/03,16003,214.58,17.70,232.28
2142,2013/03/05,9845,61.94,5.11,67.05
2143,2013/03/04,2859,94.81,7.82,102.63
2144,2013/03/20,9488,36.67,3.03,39.70
2145,2013/03/04,403,88.33,7.29,95.62
2146,2013/03/14,18123,230.96,19.05,250.01
2147,2013/03/06,14532,279.33,23.04,302.37
2148,2013/03/18,5100,27.22,2.25,29.47
2149,2013/03/31,13823,103.96,8.58,112.54
2150,2013/03/07,18061,229.44,18.93,248.37
2151,2013/03/04,11036,87.15,7.19,94.34
2152,2013/03/16,10163,213.54,17.62,231.16
2153,2013/03/05,12098,200.39,16.53,216.92
2154,2013/03/01,14132,30.34,2.50,32.84
2155,2013/03/29,10138,168.95,13.94,182.89
2156,2013/03/28,5557,304.48,25.12,329.60
2157,2013/03/05,16463,286.37,23.63,310.00
2158,2013/03/30,9221,127.83,10.55,138.38
2159,2013/03/11,10641,243.60,20.10,263.70
2160,2013/03/28,18833,83.23,6.87,90.10
2161,2013/03/25,9724,191.22,15.78,207.00
2162,2013/03/12,3338,40.99,3.38,44.37
2163,2013/03/19,19696,399.99,33.00,432.99
2164,2013/03/26,10682,149.80,12.36,162.16
2165,2013/03/28,12929,353.22,29.14,382.36
2166,2013/03/17,17748,218.07,17.99,236.06
2167,2013/03/04,13495,257.56,21.25,278.81
2168,2013/03/19,18202,82.04,6.77,88.81
2169,2013/03/14,18985,196.27,16.19,212.46
2170,2013/03/17,11782,47.21,3.89,51.10
2171,2013/03/29,5068,247.68,20.43,268.11
2172,2013/03/09,18712,329.29,27.17,356.46
2173,2013/03/18,17279,270.93,22.35,293.28
2174,2013/03/08,4011,295.08,24.34,319.42
2175,2013/03/13,19664,362.34,29.89,392.23
2176,2013/03/21,13216,43.95,3.63,47.58
2177,2013/03/27,5027,328.31,27.09,355.40
2178,2013/03/06,13678,268.80,22.18,290.98
2179,2013/03/11,17369,267.34,22.06,289.40
2180,2013/03/15,15892,39.28,3.24,42.52
2181,2013/03/27,17561,168.18,13.87,182.05
2182,2013/03/10,18803,209.07,17.25,226.32
2183,2013/03/02,6837,384.19,31.70,415.89
2184,2013/03/10,10594,64.36,5.31,69.67
2185,2013/03/03,11378,330.87,27.30,358.17
2186,2013/03/31,16771,28.51,2.35,30.86
2187,2013/03/05,475,133.86,11.04,144.90
2188,2013/03/19,8555,184.03,15.18,199.21
2189,2013/03/26,11340,390.90,32.25,423.15
2190,2013/03/31,17264,306.06,25.25,331.31
2191,2013/03/03,8571,383.10,31.61,414.71
2192,2013/03/28,11296,44.05,3.63,47.68
2193,2013/03/25,8372,29.30,2.42,31.72
2194,2013/03/09,17099,390.56,32.22,422.78
2195,2013/03/19,10916,358.68,29.59,388.27
2196,2013/03/22,18676,397.95,32.83,430.78
2197,2013/03/12,8618,27.35,2.26,29.61
2198,2013/03/29,2548,41.77,3.45,45.22
2199,2013/03/19,13558,42.91,3.54,46.45
2200,2013/03/17,5416,355.29,29.31,384.60
2201,2013/03/07,18956,88.55,7.31,95.86
2202,2013/03/30,19340,18.69,1.54,20.23
2203,2013/03/15,654,30.11,2.48,32.59
2204,2013/03/07,13369,218.20,18.00,236.20
2205,2013/03/04,14412,300.86,24.82,325.68
2206,2013/03/16,9821,399.60,32.97,432.57
2207,2013/03/08,9501,246.93,20.37,267.30
2208,2013/03/30,6331,284.53,23.47,308.00
2209,2013/03/08,14012,358.32,29.56,387.88
2210,2013/03/20,2055,124.16,10.24,134.40
2211,2013/03/05,16301,248.71,20.52,269.23
2212,2013/03/17,16877,388.76,32.07,420.83
2213,2013/03/10,14122,244.48,20.17,264.65
2214,2013/03/31,5076,197.43,16.29,213.72
2215,2013/03/02,1368,157.56,13.00,170.56
2216,2013/03/19,6485,380.43,31.39,411.82
2217,2013/03/19,17966,157.43,12.99,170.42
2218,2013/03/10,14062,39.19,3.23,42.42
2219,2013/03/04,12912,175.40,14.47,189.87
2220,2013/03/28,12014,389.03,32.09,421.12
2221,2013/03/17,4081,375.82,31.01,406.83
2222,2013/03/21,10714,198.82,16.40,215.22
2223,2013/03/21,19031,189.02,15.59,204.61
2224,2013/03/11,5652,296.68,24.48,321.16
2225,2013/03/24,18072,8.89,0.73,9.62
2226,2013/03/16,5675,171.31,14.13,185.44
2227,2013/03/25,1084,170.15,14.04,184.19
2228,2013/03/28,7940,34.39,2.84,37.23
2229,2013/03/01,5633,53.70,4.43,58.13
2230,2013/03/25,14683,179.29,14.79,194.08
2231,2013/03/15,417,176.16,14.53,190.69
2232,2013/03/30,10655,376.89,31.09,407.98
2233,2013/03/18,13807,305.55,25.21,330.76
2234,2013/03/27,5128,171.54,14.15,185.69
2235,2013/03/27,327,293.45,24.21,317.66
2236,2013/03/14,13015,17.65,1.46,19.11
2237,2013/03/18,16545,293.66,24.23,317.89
2238,2013/03/24,9387,34.05,2.81,36.86
2239,2013/03/24,11648,96.28,7.94,104.22
2240,2013/03/30,4514,39.21,3.23,42.44
2241,2013/03/27,14099,246.29,20.32,266.61
2242,2013/03/15,16110,332.90,27.46,360.36
2243,2013/03/18,17684,335.40,27.67,363.07
2244,2013/03/13,10123,223.55,18.44,241.99
2245,2013/03/09,4159,107.03,8.83,115.86
2246,2013/03/16,13951,16.10,1.33,17.43
2247,2013/03/22,3952,379.16,31.28,410.44
2248,2013/03/25,10245,209.49,17.28,226.77
2249,2013/03/22,7129,111.41,9.19,120.60
2250,2013/03/18,9451,98.25,8.11,106.36
2251,2013/03/02,10272,317.60,26.20,343.80
2252,2013/03/12,11873,43.52,3.59,47.11
2253,2013/03/29,15967,381.46,31.47,412.93
2254,2013/03/22,19521,393.40,32.46,425.86
2255,2013/03/30,9052,372.18,30.70,402.88
2256,2013/03/09,5428,228.39,18.84,247.23
2257,2013/03/27,1533,178.68,14.74,193.42
2258,2013/03/28,11570,329.09,27.15,356.24
2259,2013/03/04,4019,141.76,11.70,153.46
2260,2013/03/26,12194,240.01,19.80,259.81
2261,2013/03/03,5460,43.84,3.62,47.46
2262,2013/03/23,12259,331.52,27.35,358.87
2263,2013/03/14,8364,189.57,15.64,205.21
2264,2013/03/05,17736,40.94,3.38,44.32
2265,2013/03/21,4558,258.86,21.36,280.22
2266,2013/03/13,18658,279.89,23.09,302.98
2267,2013/03/07,15769,354.91,29.28,384.19
2268,2013/03/20,3605,225.23,18.58,243.81
2269,2013/03/04,5133,386.38,31.88,418.26
2270,2013/03/18,8183,154.43,12.74,167.17
2271,2013/03/01,15399,74.86,6.18,81.04
2272,2013/03/17,704,260.72,21.51,282.23
2273,2013/03/02,14914,251.63,20.76,272.39
2274,2013/03/07,9265,247.95,20.46,268.41
2275,2013/03/09,1771,179.64,14.82,194.46
2276,2013/03/29,2005,272.04,22.44,294.48
2277,2013/03/02,13550,36.04,2.97,39.01
2278,2013/03/20,18184,147.74,12.19,159.93
2279,2013/03/12,3986,55.71,4.60,60.31
2280,2013/03/31,7912,337.19,27.82,365.01
2281,2013/03/25,9254,239.11,19.73,258.84
2282,2013/03/19,16229,377.93,31.18,409.11
2283,2013/03/12,8999,106.87,8.82,115.69
2284,2013/03/03,3227,33.97,2.80,36.77
2285,2013/03/10,11875,105.10,8.67,113.77
2286,2013/03/07,19241,18.21,1.50,19.71
2287,2013/03/02,18409,386.01,31.85,417.86
2288,2013/03/02,3107,194.44,16.04,210.48
2289,2013/03/12,9538,281.31,23.21,304.52
2290,2013/03/15,6212,112.66,9.29,121.95
2291,2013/03/03,15980,32.51,2.68,35.19
2292,2013/03/12,1433,39.57,3.26,42.83
2293,2013/03/10,13348,109.40,9.03,118.43
2294,2013/03/25,16090,312.78,25.80,338.58
2295,2013/03/30,1305,273.22,22.54,295.76
2296,2013/03/02,3638,264.68,21.84,286.52
2297,2013/03/28,8077,295.24,24.36,319.60
2298,2013/03/13,17697,98.95,8.16,107.11
2299,2013/03/31,15621,229.04,18.90,247.94
2300,2013/03/09,5573,216.92,17.90,234.82
2301,2013/03/23,7039,221.31,18.26,239.57
2302,2013/03/11,8074,129.86,10.71,140.57
2303,2013/03/15,17771,24.90,2.05,26.95
2304,2013/03/29,17503,217.36,17.93,235.29
2305,2013/03/27,17732,20.32,1.68,22.00
2306,2013/03/17,13419,277.20,22.87,300.07
2307,2013/03/05,16537,298.98,24.67,323.65
2308,2013/03/27,11517,242.22,19.98,262.20
2309,2013/03/10,11632,38.31,3.16,41.47
2310,2013/03/25,8976,70.02,5.78,75.80
2311,2013/03/04,13528,121.72,10.04,131.76
2312,2013/03/19,5811,324.69,26.79,351.48
2313,2013/03/13,3375,339.64,28.02,367.66
2314,2013/03/02,3119,168.34,13.89,182.23
2315,2013/03/28,17932,355.46,29.33,384.79
2316,2013/03/14,9940,236.41,19.50,255.91
2317,2013/03/26,9188,318.70,26.29,344.99
2318,2013/03/10,18294,30.91,2.55,33.46
2319,2013/03/13,13234,32.80,2.71,35.51
2320,2013/03/19,17303,132.34,10.92,143.26
2321,2013/03/06,518,33.98,2.80,36.78
2322,2013/03/16,4120,265.49,21.90,287.39
2323,2013/03/21,15619,371.41,30.64,402.05
2324,2013/03/08,12538,180.42,14.88,195.30
2325,2013/03/13,8737,23.72,1.96,25.68
2326,2013/03/03,19956,4.79,0.40,5.19
2327,2013/03/27,1038,129.16,10.66,139.82
2328,2013/03/13,6816,55.23,4.56,59.79
2329,2013/03/23,13220,3.70,0.31,4.01
2330,2013/03/21,7530,144.86,11.95,156.81
2331,2013/03/16,11068,136.52,11.26,147.78
2332,2013/03/08,16331,26.95,2.22,29.17
2333,2013/03/27,13140,202.86,16.74,219.60
2334,2013/03/18,2502,337.46,27.84,365.30
2335,2013/03/05,12285,262.29,21.64,283.93
2336,2013/03/29,3229,158.22,13.05,171.27
2337,2013/03/11,3,39.06,3.22,42.28
2338,2013/03/02,8110,355.71,29.35,385.06
2339,2013/03/30,7191,51.02,4.21,55.23
2340,2013/03/06,11943,287.49,23.72,311.21
2341,2013/03/19,16525,272.57,22.49,295.06
2342,2013/03/07,14035,165.77,13.68,179.45
2343,2013/03/14,1474,13.36,1.10,14.46
2344,2013/03/26,19101,113.13,9.33,122.46
2345,2013/03/31,18220,348.62,28.76,377.38
2346,2013/03/21,7372,172.28,14.21,186.49
2347,2013/03/18,18635,345.08,28.47,373.55
2348,2013/03/30,12023,357.42,29.49,386.91
2349,2013/03/21,237,364.77,30.09,394.86
2350,2013/03/18,15360,290.06,23.93,313.99
2351,2013/03/23,9791,123.81,10.21,134.02
2352,2013/03/07,8022,264.22,21.80,286.02
2353,2013/03/27,11456,127.48,10.52,138.00
2354,2013/03/09,14848,298.11,24.59,322.70
2355,2013/03/01,16965,398.49,32.88,431.37
2356,2013/03/01,8837,257.40,21.24,278.64
2357,2013/03/13,14702,150.36,12.40,162.76
2358,2013/03/26,2525,39.84,3.29,43.13
2359,2013/03/23,9091,158.44,13.07,171.51
2360,2013/03/14,6329,88.12,7.27,95.39
2361,2013/03/23,12609,158.76,13.10,171.86
2362,2013/03/02,18135,29.54,2.44,31.98
2363,2013/03/29,15687,216.35,17.85,234.20
2364,2013/03/19,6635,301.04,24.84,325.88
2365,2013/03/28,1456,3.26,0.27,3.53
2366,2013/03/14,19279,121.34,10.01,131.35
2367,2013/03/23,8403,391.54,32.30,423.84
2368,2013/03/18,10092,106.73,8.81,115.54
2369,2013/03/26,14131,389.65,32.15,421.80
2370,2013/03/31,2331,24.92,2.06,26.98
2371,2013/03/03,14412,142.33,11.74,154.07
2372,2013/03/24,4974,398.37,32.87,431.24
2373,2013/03/16,8062,140.12,11.56,151.68
2374,2013/03/11,3246,54.97,4.54,59.51
2375,2013/03/15,1389,327.85,27.05,354.90
2376,2013/03/11,8372,325.92,26.89,352.81
2377,2013/03/02,18206,200.51,16.54,217.05
2378,2013/03/25,5873,370.03,30.53,400.56
2379,2013/03/07,12384,4.95,0.41,5.36
2380,2013/03/16,11088,121.65,10.04,131.69
2381,2013/03/21,9375,356.14,29.38,385.52
2382,2013/03/12,15932,333.08,27.48,360.56
2383,2013/03/09,5985,77.62,6.40,84.02
2384,2013/03/04,5144,120.12,9.91,130.03
2385,2013/03/26,11556,286.99,23.68,310.67
2386,2013/03/27,20000,96.83,7.99,104.82
2387,2013/03/29,16929,257.24,21.22,278.46
2388,2013/03/01,18069,156.17,12.88,169.05
2389,2013/03/10,7485,188.78,15.57,204.35
2390,2013/03/27,17597,276.17,22.78,298.95
2391,2013/03/27,419,118.15,9.75,127.90
2392,2013/03/24,10714,361.78,29.85,391.63
2393,2013/03/13,4856,95.20,7.85,103.05
2394,2013/03/02,81,292.79,24.16,316.95
2395,2013/03/22,6473,284.15,23.44,307.59
2396,2013/03/27,12916,291.97,24.09,316.06
2397,2013/03/08,16613,381.71,31.49,413.20
2398,2013/03/13,14393,85.00,7.01,92.01
2399,2013/03/24,2211,372.00,30.69,402.69
2400,2013/03/27,3735,355.51,29.33,384.84
2401,2013/03/21,18374,87.92,7.25,95.17
2402,2013/03/08,1911,118.66,9.79,128.45
2403,2013/03/27,13445,162.75,13.43,176.18
2404,2013/03/30,18153,377.09,31.11,408.20
2405,2013/03/02,600,119.00,9.82,128.82
2406,2013/03/21,19043,202.28,16.69,218.97
2407,2013/03/01,2863,32.88,2.71,35.59
2408,2013/03/20,15908,216.60,17.87,234.47
2409,2013/03/01,7806,19.80,1.63,21.43
2410,2013/03/11,17749,109.50,9.03,118.53
2411,2013/03/29,16246,341.71,28.19,369.90
2412,2013/03/03,137,117.31,9.68,126.99
2413,2013/03/21,3238,295.86,24.41,320.27
2414,2013/03/03,18091,123.87,10.22,134.09
2415,2013/03/21,19143,282.07,23.27,305.34
2416,2013/03/27,3904,178.17,14.70,192.87
2417,2013/03/08,7486,198.88,16.41,215.29
2418,2013/03/05,15450,317.32,26.18,343.50
2419,2013/03/17,4006,394.27,32.53,426.80
2420,2013/03/22,16783,250.36,20.65,271.01
2421,2013/03/07,18012,17.30,1.43,18.73
2422,2013/03/03,11058,253.01,20.87,273.88
2423,2013/03/03,6272,178.92,14.76,193.68
2424,2013/03/08,17471,278.79,23.00,301.79
2425,2013/03/22,15062,351.79,29.02,380.81
2426,2013/03/01,14865,312.73,25.80,338.53
2427,2013/03/24,6258,178.94,14.76,193.70
2428,2013/03/10,6105,296.68,24.48,321.16
2429,2013/03/12,13874,396.51,32.71,429.22
2430,2013/03/29,19079,240.12,19.81,259.93
2431,2013/03/25,12363,257.89,21.28,279.17
2432,2013/03/20,5891,242.11,19.97,262.08
2433,2013/03/23,11280,123.98,10.23,134.21
2434,2013/03/14,9288,346.62,28.60,375.22
2435,2013/03/01,6180,398.85,32.91,431.76
2436,2013/03/22,6331,231.74,19.12,250.86
2437,2013/03/17,10515,121.61,10.03,131.64
2438,2013/03/29,7900,69.80,5.76,75.56
2439,2013/03/28,8215,159.08,13.12,172.20
2440,2013/03/14,6109,132.45,10.93,143.38
2441,2013/03/31,5213,364.68,30.09,394.77
2442,2013/03/07,9315,88.18,7.27,95.45
2443,2013/03/22,12511,309.68,25.55,335.23
2444,2013/03/29,1364,396.24,32.69,428.93
2445,2013/03/13,12967,130.67,10.78,141.45
2446,2013/03/30,7808,366.33,30.22,396.55
2447,2013/03/23,15094,259.44,21.40,280.84
2448,2013/03/13,7877,91.98,7.59,99.57
2449,2013/03/24,2535,231.26,19.08,250.34
2450,2013/03/29,14588,325.14,26.82,351.96
2451,2013/03/07,16401,194.69,16.06,210.75
2452,2013/03/25,7350,237.58,19.60,257.18
2453,2013/03/08,3660,314.60,25.95,340.55
2454,2013/03/24,15554,122.32,10.09,132.41
2455,2013/03/11,15189,18.86,1.56,20.42
2456,2013/03/14,10625,308.17,25.42,333.59
2457,2013/03/25,6776,274.25,22.63,296.88
2458,2013/03/17,14955,153.59,12.67,166.26
2459,2013/03/18,13317,143.19,11.81,155.00
2460,2013/03/05,4411,90.83,7.49,98.32
2461,2013/03/09,13630,398.25,32.86,431.11
2462,2013/03/09,17596,64.65,5.33,69.98
2463,2013/03/14,2772,330.27,27.25,357.52
2464,2013/03/14,11234,326.03,26.90,352.93
2465,2013/03/02,15879,49.33,4.07,53.40
2466,2013/03/06,10992,193.44,15.96,209.40
2467,2013/03/05,15347,232.22,19.16,251.38
2468,2013/03/06,19747,59.11,4.88,63.99
2469,2013/03/26,12784,357.25,29.47,386.72
2470,2013/03/17,3817,0.13,0.01,0.14
2471,2013/03/30,6509,265.10,21.87,286.97
2472,2013/03/25,11283,214.30,17.68,231.98
2473,2013/03/12,4497,237.20,19.57,256.77
2474,2013/03/25,19967,77.19,6.37,83.56
2475,2013/03/29,18005,165.61,13.66,179.27
2476,2013/03/28,17438,131.70,10.87,142.57
2477,2013/03/20,8143,341.45,28.17,369.62
2478,2013/03/19,14490,2.38,0.20,2.58
2479,2013/03/13,18084,145.53,12.01,157.54
2480,2013/03/24,7440,45.06,3.72,48.78
2481,2013/03/02,1252,95.55,7.88,103.43
2482,2013/03/19,4153,105.93,8.74,114.67
2483,2013/03/17,4929,129.00,10.64,139.64
2484,2013/03/29,15564,239.42,19.75,259.17
2485,2013/03/29,12928,287.00,23.68,310.68
2486,2013/03/28,14187,283.99,23.43,307.42
2487,2013/03/18,12494,97.86,8.07,105.93
2488,2013/03/06,16278,5.27,0.43,5.70
2489,2013/03/19,17191,88.13,7.27,95.40
2490,2013/03/10,348,89.55,7.39,96.94
2491,2013/03/29,19584,96.26,7.94,104.20
2492,2013/03/14,5821,79.32,6.54,85.86
2493,2013/03/24,4580,135.94,11.22,147.16
2494,2013/03/28,12129,6.81,0.56,7.37
2495,2013/03/14,10280,50.51,4.17,54.68
2496,2013/03/27,2976,131.93,10.88,142.81
2497,2013/03/01,9794,250.62,20.68,271.30
2498,2013/03/24,13009,296.55,24.47,321.02
2499,2013/03/14,15301,33.00,2.72,35.72
2500,2013/03/10,16974,289.86,23.91,313.77
2501,2013/03/28,16044,307.79,25.39,333.18
2502,2013/03/04,17809,13.64,1.13,14.77
2503,2013/03/16,13568,54.85,4.53,59.38
2504,2013/03/29,12090,40.54,3.34,43.88
2505,2013/03/11,9577,18.44,1.52,19.96
2506,2013/03/16,12897,104.79,8.65,113.44
2507,2013/03/28,12673,38.22,3.15,41.37
2508,2013/03/08,14219,108.42,8.94,117.36
2509,2013/03/14,590,27.98,2.31,30.29
2510,2013/03/06,1667,283.47,23.39,306.86
2511,2013/03/06,9538,243.06,20.05,263.11
2512,2013/03/04,637,176.04,14.52,190.56
2513,2013/03/17,12205,138.41,11.42,149.83
2514,2013/03/05,18808,196.15,16.18,212.33
2515,2013/03/14,13452,54.91,4.53,59.44
2516,2013/03/14,6222,228.42,18.84,247.26
2517,2013/03/11,15602,323.81,26.71,350.52
2518,2013/03/02,8360,295.50,24.38,319.88
2519,2013/03/29,18531,288.66,23.81,312.47
2520,2013/03/10,4241,28.77,2.37,31.14
2521,2013/03/18,13034,40.95,3.38,44.33
2522,2013/03/02,12154,295.93,24.41,320.34
2523,2013/03/30,2537,270.53,22.32,292.85
2524,2013/03/23,17933,122.08,10.07,132.15
2525,2013/03/08,16211,376.65,31.07,407.72
2526,2013/03/16,5697,117.04,9.66,126.70
2527,2013/03/11,15780,77.78,6.42,84.20
2528,2013/03/20,664,380.23,31.37,411.60
2529,2013/03/17,15207,71.80,5.92,77.72
2530,2013/03/24,12850,26.58,2.19,28.77
2531,2013/03/08,14058,331.08,27.31,358.39
2532,2013/03/14,12747,129.59,10.69,140.28
2533,2013/03/27,8092,13.36,1.10,14.46
2534,2013/03/04,1234,213.73,17.63,231.36
2535,2013/03/27,17479,41.89,3.46,45.35
2536,2013/03/05,17545,94.74,7.82,102.56
2537,2013/03/28,11872,177.14,14.61,191.75
2538,2013/03/11,16782,286.27,23.62,309.89
2539,2013/03/21,800,64.28,5.30,69.58
2540,2013/03/25,5962,16.79,1.39,18.18
2541,2013/03/29,10568,66.34,5.47,71.81
2542,2013/03/19,16847,343.57,28.34,371.91
2543,2013/03/22,3131,38.34,3.16,41.50
2544,2013/03/06,12026,115.60,9.54,125.14
2545,2013/03/12,17244,97.89,8.08,105.97
2546,2013/03/23,4031,182.96,15.09,198.05
2547,2013/03/30,14189,320.42,26.43,346.85
2548,2013/03/30,10087,75.27,6.21,81.48
2549,2013/03/09,1170,62.57,5.16,67.73
2550,2013/03/18,3690,315.72,26.05,341.77
2551,2013/03/10,7474,70.17,5.79,75.96
2552,2013/03/03,16411,279.28,23.04,302.32
2553,2013/03/01,15718,85.55,7.06,92.61
2554,2013/03/21,6759,142.26,11.74,154.00
2555,2013/03/24,3775,391.89,32.33,424.22
2556,2013/03/19,10292,191.18,15.77,206.95
2557,2013/03/14,2222,302.58,24.96,327.54
2558,2013/03/14,14599,382.64,31.57,414.21
2559,2013/03/12,19919,178.20,14.70,192.90
2560,2013/03/22,17050,376.94,31.10,408.04
2561,2013/03/10,3640,24.01,1.98,25.99
